smiles_std,molecule_chembl_id,standard_type,value_nM,pActivity,n_measurements,MW,n_documents,scaffold,dataset
Cc1ccc(NCC2CNC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6134228,IC50,1000.0,6.0,1,373.5000000000001,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CNC2)c1,SARS_Mpro_train
O=c1c2ccccc2[se]n1Cc1ccc(F)cc1,CHEMBL5084065,IC50,1000.0,6.0,2,306.198,1,O=c1c2ccccc2[se]n1Cc1ccccc1,SARS_Mpro_train
CSc1nc2ccccc2n1C(=O)c1ccc2c(c1)OCCO2,CHEMBL5612960,IC50,1000.0,6.0,2,326.3770000000001,1,O=C(c1ccc2c(c1)OCCO2)n1cnc2ccccc21,SARS_Mpro_train
[O-][S+](Cc1ccncc1)c1nnc(-c2ccc(Cl)cc2)o1,CHEMBL5639974,IC50,1000.0,6.0,1,319.773,1,c1ccc(-c2nnc([SH+]Cc3ccncc3)o2)cc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)NC(C=O)CC(F)F,CHEMBL5532537,IC50,1000.0,6.0,1,535.5630000000003,1,O=C(NCCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
Cc1cc(-n2c(C(C)c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,CHEMBL5406997,IC50,1005.0,5.997833938243493,1,406.4130000000002,1,O=c1c2ccccc2nc(Cc2ccccc2)n1-c1ccccc1,SARS_Mpro_train
O=C1CCCC2=C1C(c1ccc(C(F)(F)F)cc1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,CHEMBL5430369,IC50,1020.0,5.991399828238082,1,479.8420000000002,1,O=C1CCCC2=C1C(c1ccccc1)Nc1ccccc1N2,SARS_Mpro_train
CC(C)=CC[C@@H](OC(=O)CC(C)(C)O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,CHEMBL397309,IC50,1020.0,5.991399828238082,1,388.4160000000001,1,O=C1C=CC(=O)c2ccccc21,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1cccc(F)c1Br)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5556043,IC50,1020.0,5.991399828238082,1,573.8500000000001,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC12CC3CC(CC(O)(C3)C1)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5219749,IC50,1030.0,5.987162775294828,1,558.6740000000003,1,O=C(CNC(=O)OCC12CC3CC(CC(C3)C1)C2)NCCC1CCNC1=O,SARS_Mpro_train
CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3C)CC1,CHEMBL3099526,IC50,1040.0,5.982966660701219,1,322.3860000000001,1,O=C1Nc2ccc(S(=O)(=O)N3CCCCC3)cc2C1=O,SARS_Mpro_train
Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,CHEMBL1256832,IC50,1050.0,5.978810700930062,1,267.32800000000003,1,c1ccc2c(c1)CCC1NCc3ccccc3C21,SARS_Mpro_train
O=C(NCCCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,CHEMBL5179577,IC50,1050.0,5.978810700930062,1,515.6130000000003,1,O=C(NCCCc1ccccc1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,SARS_Mpro_train
CC(=O)c1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,CHEMBL5426704,IC50,1057.0,5.975925012692573,1,340.429,1,c1ccc2c(c1)Nc1ccccc1S2,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1cccc2ccccc12)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5562732,IC50,1060.0,5.97469413473523,1,527.0240000000002,1,O=C(COc1cccc2ccccc12)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1cccc(Cl)c1)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5557211,IC50,1060.0,5.97469413473523,1,511.4090000000002,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,CHEMBL297453,IC50,1150.0,5.972005208307154,2,458.37500000000017,1,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,SARS_Mpro_train
O=C(/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl)c1ccc(-c2ccc(F)cc2)cc1,CHEMBL6141896,IC50,1068.0,5.9714287473074625,1,419.2350000000001,1,O=C(C=Cc1ccccc1)c1ccc(-c2ccccc2)cc1,SARS_Mpro_train
CCC(C(=O)Nc1ccccc1C)n1cccc2nc(SCc3ccc(F)cc3)nc1-2,CHEMBL6159757,IC50,1070.0,5.97061622231479,1,434.54000000000013,1,O=C(Cn1cccc2nc(SCc3ccccc3)nc1-2)Nc1ccccc1,SARS_Mpro_train
CC(C)(C)C[C@H](NC(=O)CN1CCCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,CHEMBL5855354,Ki,1080.0,5.966576244513051,1,391.51600000000013,1,O=C(CNC(=O)CN1CCCC1)NCCC1CCNC1=O,SARS_Mpro_train
Nc1nc(S)c2ncn(C3OC(CO)C(O)C3O)c2n1,CHEMBL119171,IC50,1080.0,5.966576244513051,1,299.312,1,c1ncc2ncn(C3CCCO3)c2n1,SARS_Mpro_train
CSc1nc2ccccc2n1C(=O)c1ccc(Cl)cc1,CHEMBL5613930,IC50,1098.24,5.959303300184228,2,302.786,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
O=C1C(=O)N(Cc2ccc3ccccc3c2)c2ccc(I)cc21,CHEMBL383725,IC50/Ki,1100.0,5.958607314841775,3,413.21400000000006,1,O=C1C(=O)N(Cc2ccc3ccccc3c2)c2ccccc21,SARS_Mpro_train
Cc1ccc(NC[C@@]2(C)CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6134367,IC50,1100.0,5.958607314841775,1,401.55400000000014,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCN2)c1,SARS_Mpro_train
Cc1ccc(NC(=O)CN2CCCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6145539,IC50,1100.0,5.958607314841775,1,415.53700000000003,1,O=C(CN1CCCC1)Nc1cccc(C(=O)NCc2cccc3ccccc23)c1,SARS_Mpro_train
COc1ccc(C(C(=O)NCc2ccccc2)N(C(=O)Cn2nnc3ccccc32)c2ccc(NC(=O)C(C)C)cc2)cc1,CHEMBL5889046,IC50,1100.0,5.958607314841775,1,590.6840000000002,1,O=C(NCc1ccccc1)C(c1ccccc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,SARS_Mpro_train
Cc1ccc(NC[C@@H](N)CNC[C@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6149768,IC50,1100.0,5.958607314841775,1,459.6380000000002,1,O=C(NCc1cccc2ccccc12)c1cccc(NCCCNCC2CCCN2)c1,SARS_Mpro_train
Cc1ccc(NC(=O)NCCN)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6143597,IC50,1100.0,5.958607314841775,1,390.48700000000014,1,O=C(NCc1cccc2ccccc12)c1ccccc1,SARS_Mpro_train
CCC1CCC(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)CC1,CHEMBL6172907,IC50,1100.0,5.958607314841775,1,423.55400000000026,1,O=C(CNC(=O)OC1CCCCC1)NCCC1CCNC1=O,SARS_Mpro_train
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,CHEMBL456,IC50,1110.0,5.954677021213342,1,303.14099999999996,1,c1ccccc1,SARS_Mpro_train
C[C@H](NC(=O)[C@H](c1cccnc1)N(C(=O)C#CCCl)c1ccc(-c2ccccc2)cc1)c1ccccc1,CHEMBL5631847,IC50,1110.0,5.954677021213342,1,508.02100000000013,1,O=C(NCc1ccccc1)C(Nc1ccc(-c2ccccc2)cc1)c1cccnc1,SARS_Mpro_train
NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2ccc(S(N)(=O)=O)cc2)nn1,CHEMBL5421800,IC50,1120.0,5.950781977329818,1,440.4410000000001,1,O=C1C(=O)N(Cc2cn(Cc3ccccc3)nn2)c2ccccc21,SARS_Mpro_train
[O-][S+](c1ccccc1)c1ccc2nnnn2n1,CHEMBL271023,IC50,1120.0,5.950781977329818,1,245.267,1,c1ccc([SH+]c2ccc3nnnn3n2)cc1,SARS_Mpro_train
O=c1[nH]c(-c2cccc(F)c2F)nc2cc(O)c(O)c(O)c12,CHEMBL5400454,IC50,1130.0,5.94692155651658,1,306.224,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
O=C(NCCC1CCOCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,CHEMBL5563272,IC50,1140.0,5.943095148663527,1,557.4780000000003,1,O=C(NCCC1CCOCC1)C1CN(c2ccccc2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
CC#CC(=O)N(c1ccc(-c2ccccc2)cc1)C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1,CHEMBL5632672,IC50,1150.0,5.939302159646388,1,473.5760000000002,1,O=C(NCc1ccccc1)C(Nc1ccc(-c2ccccc2)cc1)c1cccnc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC1CC2(C1)CN(C(=O)C(C)C)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,CHEMBL5185303,IC50,1150.0,5.939302159646388,1,478.59000000000026,1,O=C(CNC(=O)OC1CC2(CNC2)C1)NCCC1CCNC1=O,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(F)c(F)c1)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5568069,IC50,1150.0,5.939302159646388,1,512.9440000000002,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CN1C(=O)/C(=C2/C(=O)N(CCN3CCCC3)c3ccccc32)c2ccccc21,CHEMBL5589829,IC50,1150.0,5.939302159646388,1,373.456,1,O=C1Nc2ccccc2C1=C1C(=O)N(CCN2CCCC2)c2ccccc21,SARS_Mpro_train
CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,CHEMBL403516,IC50,2075.0,5.938074179516457,2,330.33600000000007,2,O=C1C=CC(=O)c2ccccc21,SARS_Mpro_train
CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)CC1,CHEMBL3099541,IC50,1180.0,5.928117992693875,1,308.35900000000004,1,O=C1Nc2ccc(S(=O)(=O)N3CCCCC3)cc2C1=O,SARS_Mpro_train
Cc1ccc(NC[C@]2(C)CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6148061,IC50,1200.0,5.920818753952375,1,401.55400000000014,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCN2)c1,SARS_Mpro_train
Cc1ccc2c(c1)cc(C(=O)NCCCNC(=O)n1cc(F)c(=O)[nH]c1=O)n2CC(C)C,CHEMBL5632186,IC50,1200.0,5.920818753952375,1,443.47900000000016,1,O=C(NCCCNC(=O)n1ccc(=O)[nH]c1=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)CF,CHEMBL5182294,IC50,1200.0,5.920818753952375,1,450.5110000000002,1,O=C(NCCC1CCCCC1)OCc1ccccc1,SARS_Mpro_train
O=C1Nc2ccccc2/C1=C1\C(=O)Nc2ccccc21,CHEMBL515155,IC50,1200.0,5.920818753952375,1,262.268,1,O=C1Nc2ccccc2C1=C1C(=O)Nc2ccccc21,SARS_Mpro_train
O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)c(O)c2)[C@@H]1O,CHEMBL5426064,IC50,1200.0,5.920818753952375,1,320.253,1,O=C1CC(c2ccccc2)Oc2ccccc21,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC1CCC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(=O)C(O)S(=O)(=O)[O-],CHEMBL5190060,IC50,1200.0,5.920818753952375,1,631.7250000000005,1,O=C(CNC(=O)OC1CCC2(CNC2)C1)NCCC1CCNC1=O,SARS_Mpro_train
O=C(O)CCCCCCCN1C(=O)/C(=C2/C(=O)Nc3ccccc32)c2cc(Br)ccc21,CHEMBL5573244,IC50,1210.0,5.91721462968355,1,483.36200000000014,1,O=C1Nc2ccccc2C1=C1C(=O)Nc2ccccc21,SARS_Mpro_train
S=C(NCc1cccnc1)SCc1cc(Cl)sc1Cl,CHEMBL3105073,IC50,4680.0,5.91604609499926,2,349.33299999999997,1,S=C(NCc1cccnc1)SCc1ccsc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(F)cc1)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5561030,IC50,1220.0,5.913640169325252,1,494.9540000000002,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
[O-][S+](CC1CC1)c1nnc(-c2ccc(Cl)cc2)o1,CHEMBL5640018,IC50,1220.0,5.913640169325252,1,282.752,1,c1ccc(-c2nnc([SH+]CC3CC3)o2)cc1,SARS_Mpro_train
COc1cccc(OCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)N(C#N)Cc2ccc(Cl)cc2)c1,CHEMBL5532127,IC50,1230.0,5.910094888560602,1,506.99000000000024,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
COc1ccc(OCC(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)N(C#N)Cc2ccc(Cl)cc2)cc1,CHEMBL5560122,IC50,1230.0,5.910094888560602,1,506.99000000000024,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CNC(=O)c1cccc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2ccccc12,CHEMBL5559439,IC50,1237.0,5.907630300370879,1,463.49400000000014,1,O=C(NC1CCCCC1Nc1ccccc1)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,CHEMBL413552,IC50,1240.0,5.906578314837765,1,318.2370000000001,1,O=c1cc(-c2ccccc2)oc2ccccc12,SARS_Mpro_train
C=CC(=O)c1ccc2ccccc2c1,CHEMBL154580,IC50,1240.0,5.906578314837765,1,182.22199999999998,1,c1ccc2ccccc2c1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC1CCC2(C1)CN(C(=O)OC(C)(C)C)C2)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,CHEMBL5178643,IC50,1250.0,5.903089986991944,1,522.6430000000003,1,O=C(CNC(=O)OC1CCC2(CNC2)C1)NCCC1CCNC1=O,SARS_Mpro_train
COc1ccc(-n2[se]c3ccccc3c2=O)cc1,CHEMBL3913676,IC50,1250.13,5.903044825062503,2,304.20700000000005,1,O=c1c2ccccc2[se]n1-c1ccccc1,SARS_Mpro_train
Cc1cc(C)nc(SC(=O)c2cc3ccccc3[nH]2)n1,CHEMBL5192248,IC50/Ki,1401.5,5.902162234084232,2,283.356,1,O=C(Sc1ncccn1)c1cc2ccccc2[nH]1,SARS_Mpro_train
CC(C)(F)C(=O)N[C@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1)C(C)(C)C,CHEMBL5629985,IC50,1268.0,5.896880746454286,1,613.7560000000001,1,O=C1NCCC1CC(NC(=O)C1NC2CCC1C2)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
O=C(NCc1ccccn1)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CCC(=O)N1Cc1ccccc1,CHEMBL5632119,IC50,1270.0,5.896196279044043,1,484.5560000000002,1,O=C(NCc1ccccn1)C(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)N1Cc1ccccc1,SARS_Mpro_train
COc1cc(OC)cc(C(=O)Nc2nc3c(s2)Cc2cc(OC)ccc2-3)c1,CHEMBL6192227,IC50,1280.0,5.892790030352131,1,382.44100000000014,1,O=C(Nc1nc2c(s1)Cc1ccccc1-2)c1ccccc1,SARS_Mpro_train
C[C@H](NC(=O)C(c1cccnc1)N(C(=O)C#CC(C)(C)O)c1ccc(-c2ccccc2)cc1)c1ccccc1,CHEMBL5632201,IC50,1280.0,5.892790030352131,1,517.6290000000001,1,O=C(NCc1ccccc1)C(Nc1ccc(-c2ccccc2)cc1)c1cccnc1,SARS_Mpro_train
O=C1CC2(CCN(C(=O)C3CN(c4ccc(Cl)c(Cl)c4)CCN3C(=O)c3cc(=O)[nH]c4ccccc34)CC2)C1,CHEMBL5562979,IC50,1290.0,5.889410289700751,1,567.4730000000001,1,O=C1CC2(CCN(C(=O)C3CN(c4ccccc4)CCN3C(=O)c3cc(=O)[nH]c4ccccc34)CC2)C1,SARS_Mpro_train
N#C[C@@H]1C[C@@]2(CN1C(=O)[C@H](CS(=O)(=O)Cc1ccccc1)NC(=O)[C@@H](NC(=O)C(F)(F)F)C1CC1)C(=O)Nc1ccccc12,CHEMBL6102122,IC50,1299.0,5.886390848926972,1,631.633,1,O=C(CC1CC1)NC(CS(=O)(=O)Cc1ccccc1)C(=O)N1CCC2(C1)C(=O)Nc1ccccc12,SARS_Mpro_train
Cc1ccc(NC(=O)[C@@H]2CCCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6163843,IC50,1300.0,5.886056647693163,1,415.5370000000001,1,O=C(NCc1cccc2ccccc12)c1cccc(NC(=O)C2CCCCN2)c1,SARS_Mpro_train
Cc1ccc(NC(=O)CNCC2CC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6170973,IC50,1300.0,5.886056647693163,1,415.5370000000001,1,O=C(CNCC1CC1)Nc1cccc(C(=O)NCc2cccc3ccccc23)c1,SARS_Mpro_train
Cc1cn(C(=O)NCCCNC(=O)c2cc3cc(Cl)ccc3n2CC(C)C)c(=O)[nH]c1=O,CHEMBL5631290,IC50,1300.0,5.886056647693163,1,459.9340000000002,1,O=C(NCCCNC(=O)n1ccc(=O)[nH]c1=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
CN(Cc1cccs1)C(=O)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,CHEMBL5403236,IC50,1300.0,5.886056647693163,1,489.4280000000002,1,O=C(NCc1cccs1)C1CN(C(=O)c2cccnc2)CCN1c1ccccc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccc(Cl)cc1)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5555651,IC50,1300.0,5.886056647693163,1,511.4090000000002,1,O=C(COc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
O=C(c1cncc(Cl)c1)N1CCCN(Cc2ccccc2Cl)CC1,CHEMBL5574998,IC50,1300.0,5.886056647693163,1,364.27600000000007,1,O=C(c1cccnc1)N1CCCN(Cc2ccccc2)CC1,SARS_Mpro_train
O=C1N[C@@H](CC2CCCCC2)C(=O)N1c1cncc2ccccc12,CHEMBL5561138,IC50,1300.0,5.886056647693163,1,323.3960000000001,1,O=C1NC(CC2CCCCC2)C(=O)N1c1cncc2ccccc12,SARS_Mpro_train
CN1C(=O)/C(=C2/C(=O)N(CCCN)c3ccc(Br)cc32)c2ccccc21,CHEMBL5572124,IC50,1320.0,5.8794759246641775,4,412.2870000000001,1,O=C1Nc2ccccc2C1=C1C(=O)Nc2ccccc21,SARS_Mpro_train
COc1cc(C(=S)N2CCOCC2)ccc1O,CHEMBL1380480,IC50,1320.0,5.87942606879415,1,253.32299999999995,1,S=C(c1ccccc1)N1CCOCC1,SARS_Mpro_train
CN1CCN(C(=O)C2CN(c3ccc(Cl)c(Cl)c3)CCN2C(=O)c2cc(=O)[nH]c3ccccc23)CC1,CHEMBL5560644,IC50,1320.0,5.87942606879415,1,528.4400000000002,1,O=C(C1CN(c2ccccc2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12)N1CCNCC1,SARS_Mpro_train
CN1CCN(C(=O)c2ccc(-c3ccc4c(C=O)c(O)ccc4c3)s2)CC1,CHEMBL3665060,IC50,1330.0,5.876148359032914,1,380.4690000000001,1,O=C(c1ccc(-c2ccc3ccccc3c2)s1)N1CCNCC1,SARS_Mpro_train
CNC(=O)ON(C(C)=O)C(=O)NC,CHEMBL9116,IC50,1330.0,5.876148359032914,1,189.171,1,ACYCLIC,SARS_Mpro_train
C=CC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,CHEMBL5207769,IC50,1338.0,5.8735438865681955,1,397.47500000000025,1,O=C(C=Cc1ccccc1)NCC(=O)NCCC1CCCNC1=O,SARS_Mpro_train
S=C(SSC(=S)N1CCCC1)N1CCCC1,CHEMBL583959,IC50,1340.0,5.872895201635193,1,292.5200000000001,1,S=C(SSC(=S)N1CCCC1)N1CCCC1,SARS_Mpro_train
O=C(NCCCN1CCOCC1)C1CN(c2ccc(Cl)c(Cl)c2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,CHEMBL5561615,IC50,1340.0,5.872895201635193,1,572.4930000000004,1,O=C(NCCCN1CCOCC1)C1CN(c2ccccc2)CCN1C(=O)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,CHEMBL5411233,IC50,1350.0,5.8696662315049934,1,459.54300000000023,1,O=C(CNC(=O)OCc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1CCO,CHEMBL5418919,IC50,1365.0,5.864867348623225,1,314.2970000000001,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
O=c1[nH]c(C2CCCCC2)nc2cc(O)c(O)c(O)c12,CHEMBL5412979,IC50,1370.0,5.863279432843593,1,276.29200000000003,1,O=c1[nH]c(C2CCCCC2)nc2ccccc12,SARS_Mpro_train
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,CHEMBL60718,IC50,1370.0,5.863279432843593,1,351.85500000000013,1,O=S(=O)(NCCc1ccccc1)c1ccccc1,SARS_Mpro_train
O=c1[nH]c(-c2ccccc2)nc2cc(O)c(O)c(O)c12,CHEMBL5397302,IC50,1372.0,5.862645888629267,1,270.24399999999997,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
Cc1ccc(NC[C@@H]2CCCCN2C)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6151526,IC50,1400.0,5.853871964321762,1,415.5810000000001,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCCN2)c1,SARS_Mpro_train
Cc1c(Cl)cc(N2CCN(C(=O)c3cc(=O)[nH]c(=O)[nH]3)CC2)cc1Cl,CHEMBL5086216,Ki,1400.0,5.853871964321762,1,383.2350000000001,1,O=C(c1cc(=O)[nH]c(=O)[nH]1)N1CCN(c2ccccc2)CC1,SARS_Mpro_train
CCC(C(=O)Nc1cc(NC2CCOCC2)ccc1C)n1cc(F)cc2nc(SCc3ccc(F)cc3)nc1-2,CHEMBL6161069,IC50,1400.0,5.853871964321762,1,551.6630000000001,1,O=C(Cn1cccc2nc(SCc3ccccc3)nc1-2)Nc1cccc(NC2CCOCC2)c1,SARS_Mpro_train
COc1ccc2c(c1)cc(C(=O)NCCCNC(=O)n1cc(F)c(=O)[nH]c1=O)n2CC(C)C,CHEMBL5632123,IC50,1400.0,5.853871964321762,1,459.4780000000002,1,O=C(NCCCNC(=O)n1ccc(=O)[nH]c1=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
Cc1ccc(NC(=O)C2CN(C(C)C)CCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6145963,IC50,1400.0,5.853871964321762,1,458.60600000000017,1,O=C(NCc1cccc2ccccc12)c1cccc(NC(=O)C2CNCCN2)c1,SARS_Mpro_train
Cc1ccc(NC[C@H]2CCCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6144965,IC50,1400.0,5.853871964321762,1,401.55400000000014,1,O=C(NCc1cccc2ccccc12)c1cccc(NCC2CCCCN2)c1,SARS_Mpro_train
N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,CHEMBL5396421,IC50,1400.0,5.853871964321762,1,452.5550000000003,1,O=C1NCCC1CCNC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,SARS_Mpro_train
Cc1ccc(NC(=O)[C@H]2CCCN2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,CHEMBL6152786,IC50,1400.0,5.853871964321762,1,401.5100000000001,1,O=C(NCc1cccc2ccccc12)c1cccc(NC(=O)C2CCCN2)c1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)C1CCCCC1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,CHEMBL5179310,IC50,1409.0,5.851089006890644,1,492.66100000000023,1,O=C(CNC(=O)CNC(=O)C1CCCCC1)NCCC1CCCNC1=O,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccc(F)c(F)c1)N(C#N)Cc1ccc(Cl)cc1,CHEMBL5561848,IC50,1420.0,5.847711655616943,1,510.9720000000002,1,O=C(CCc1ccccc1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,CHEMBL5182755,IC50,1426.0,5.8458804744841535,1,554.6100000000002,1,O=C(CNC(=O)CNC(=O)c1ccccc1)NCCC1CCCNC1=O,SARS_Mpro_train
CC1=CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,CHEMBL1092796,IC50/Ki,1700.0,5.840968332518619,2,404.5940000000003,1,O=C1C=CC2=CC=C3C(CCC4C3CCC3CC=CCC34)C2=C1,SARS_Mpro_train
O=c1[nH]c(-c2ccccc2F)nc2cc(O)c(O)c(O)c12,CHEMBL5395882,IC50,1443.0,5.8407336689065055,1,288.234,1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,SARS_Mpro_train
